clockwise,date,distance,field_condition,field_type,name,place,race_id,race_round,start_time,weather
右,2020/6/17,1400,良,ダ,C級サバイバル,笠松,202047061704,4R,12:55,晴
右,2020/6/17,1400,良,ダ,サラ系3歳7組,笠松,202047061703,3R,12:20,晴
右,2020/6/17,1400,良,ダ,サラ系3歳8組,笠松,202047061702,2R,11:50,晴
右,2020/6/17,1400,良,ダ,サラ系3歳9組,笠松,202047061701,1R,11:20,晴
左,2020/6/17,1200,良,ダ,ハートビートナイター,船橋,202043061712,12R,20:50,晴
左,2020/6/17,1600,良,ダ,第23回京成盃グランドマイラ,船橋,202043061711,11R,20:10,晴
左,2020/6/17,1800,良,ダ,Wチャンスで京成電鉄,船橋,202043061710,10R,19:35,晴
左,2020/6/17,1600,良,ダ,双子賞,船橋,202043061709,9R,19:00,晴
左,2020/6/17,1200,良,ダ,馬い!EMほうれん草,船橋,202043061708,8R,18:30,晴
左,2020/6/17,1500,良,ダ,C2六　七,船橋,202043061707,7R,18:00,晴
左,2020/6/17,1200,良,ダ,C2六　七,船橋,202043061706,6R,17:30,晴
左,2020/6/17,1200,稍,ダ,C3　選抜馬,船橋,202043061705,5R,17:00,晴
左,2020/6/17,1500,稍,ダ,C3三　四,船橋,202043061704,4R,16:30,晴
左,2020/6/17,1200,稍,ダ,C3三　四,船橋,202043061703,3R,16:00,晴
左,2020/6/17,1500,稍,ダ,3歳　五組下,船橋,202043061702,2R,15:30,晴
左,2020/6/17,1200,稍,ダ,3歳六,船橋,202043061701,1R,15:00,晴
右,2020/6/16,1600,稍,芝,クイーンアンS,アスコット,2020A0a00202,2R,,
右,2020/6/16,1500,良,ダ,楽天競馬でネット投票,金沢,202046061612,12R,17:40,曇
右,2020/6/16,1400,良,ダ,金沢鼓門賞【金沢スプ,金沢,202046061611,11R,17:05,曇
右,2020/6/16,1400,良,ダ,B12,金沢,202046061610,10R,16:25,曇
右,2020/6/16,1500,良,ダ,金沢芸妓特別,金沢,202046061609,9R,15:50,曇
右,2020/6/16,1500,良,ダ,金沢ひがし茶屋街特別,金沢,202046061608,8R,15:15,曇
右,2020/6/16,1400,良,ダ,3歳A　2,金沢,202046061607,7R,14:40,晴
右,2020/6/16,1500,良,ダ,C22,金沢,202046061606,6R,14:05,晴
右,2020/6/16,1500,良,ダ,3歳A　3,金沢,202046061605,5R,13:30,晴
右,2020/6/16,1500,良,ダ,3歳A　4,金沢,202046061604,4R,12:55,晴
右,2020/6/16,1400,稍,ダ,C23,金沢,202046061603,3R,12:20,晴
右,2020/6/16,1400,稍,ダ,3歳A　5,金沢,202046061602,2R,11:45,晴
右,2020/6/16,1400,稍,ダ,C24,金沢,202046061601,1R,11:10,晴
左,2020/6/16,1600,稍,ダ,海風賞,船橋,202043061612,12R,20:50,晴
左,2020/6/16,1600,稍,ダ,夏至特別,船橋,202043061611,11R,20:15,晴
左,2020/6/16,1000,稍,ダ,ジューンダッシュ,船橋,202043061610,10R,19:40,晴
左,2020/6/16,1200,稍,ダ,伏姫スプリント,船橋,202043061609,9R,19:05,晴
左,2020/6/16,1500,稍,ダ,馬い!あんずを食べよ,船橋,202043061608,8R,18:30,晴
左,2020/6/16,1200,稍,ダ,C2　選抜馬,船橋,202043061607,7R,18:00,晴
左,2020/6/16,1200,稍,ダ,C1四　五,船橋,202043061606,6R,17:30,晴
左,2020/6/16,1500,稍,ダ,C2四　五,船橋,202043061605,5R,17:00,晴
左,2020/6/16,1200,稍,ダ,C2四　五,船橋,202043061604,4R,16:30,晴
左,2020/6/16,1200,稍,ダ,3歳五,船橋,202043061603,3R,16:00,晴
左,2020/6/16,1500,稍,ダ,C3五　六,船橋,202043061602,2R,15:30,晴
左,2020/6/16,1200,重,ダ,C3五　六,船橋,202043061601,1R,15:00,晴
右,2020/6/16,1800,稍,ダ,滝観洞賞,水沢,202036061612,12R,18:20,晴
右,2020/6/16,1600,稍,ダ,B2四組,水沢,202036061611,11R,17:45,晴
右,2020/6/16,1600,稍,ダ,B2五組,水沢,202036061610,10R,17:10,曇
右,2020/6/16,1300,稍,ダ,B1,水沢,202036061609,9R,16:35,曇
右,2020/6/16,850,稍,ダ,B2,水沢,202036061608,8R,15:55,曇
右,2020/6/16,1600,稍,ダ,3歳A,水沢,202036061607,7R,15:20,曇
右,2020/6/16,1400,稍,ダ,C2一組,水沢,202036061606,6R,14:45,曇
右,2020/6/16,1400,稍,ダ,C2二組,水沢,202036061605,5R,14:10,曇
右,2020/6/16,1600,稍,ダ,3歳B1一組,水沢,202036061604,4R,13:35,小雨
右,2020/6/16,1600,稍,ダ,3歳B1二組,水沢,202036061603,3R,13:00,曇
右,2020/6/16,1400,稍,ダ,C2三組,水沢,202036061602,2R,12:25,曇
右,2020/6/16,1400,稍,ダ,C2四組,水沢,202036061601,1R,11:50,曇
右,2020/6/15,1400,良,ダ,穂高特別,笠松,202047061510,10R,16:50,曇
右,2020/6/15,1600,良,ダ,白馬岳賞,笠松,202047061509,9R,16:15,曇
右,2020/6/15,1400,良,ダ,サラ系3歳3組,笠松,202047061508,8R,15:40,晴
右,2020/6/15,1400,良,ダ,サラ系3歳4組,笠松,202047061507,7R,15:10,晴
右,2020/6/15,1400,良,ダ,サラ系3歳5組,笠松,202047061506,6R,14:35,晴
右,2020/6/15,1400,良,ダ,新型コロナ対策医療従,笠松,202047061505,5R,14:05,晴
右,2020/6/15,1400,良,ダ,サラ系C17組,笠松,202047061504,4R,13:30,晴
右,2020/6/15,1400,稍,ダ,サラ系C19組,笠松,202047061503,3R,12:55,晴
右,2020/6/15,1400,稍,ダ,サラ系C20組,笠松,202047061502,2R,12:20,晴
右,2020/6/15,800,重,ダ,サラ系C18組,笠松,202047061501,1R,11:50,晴
左,2020/6/15,1600,重,ダ,富里賞,船橋,202043061512,12R,20:50,曇
左,2020/6/15,1600,重,ダ,水無月特別,船橋,202043061511,11R,20:15,曇
左,2020/6/15,1600,重,ダ,船橋競馬場クリーン大,船橋,202043061510,10R,19:40,曇
左,2020/6/15,1200,重,ダ,八犬伝スプリント,船橋,202043061509,9R,19:05,曇
左,2020/6/15,1600,重,ダ,馬い!パセリを食べよ,船橋,202043061508,8R,18:30,曇
左,2020/6/15,1200,重,ダ,C1六　七,船橋,202043061507,7R,18:00,曇
左,2020/6/15,1500,重,ダ,C2二　三,船橋,202043061506,6R,17:30,曇
左,2020/6/15,1200,重,ダ,C2二　三,船橋,202043061505,5R,17:00,曇
左,2020/6/15,1200,重,ダ,ローズ賞,船橋,202043061504,4R,16:30,晴
左,2020/6/15,1000,重,ダ,C3　選抜馬,船橋,202043061503,3R,16:00,晴
左,2020/6/15,1500,重,ダ,3歳三　四,船橋,202043061502,2R,15:30,晴
左,2020/6/15,1200,不,ダ,3歳三　四,船橋,202043061501,1R,15:00,晴
右,2020/6/15,1800,稍,ダ,復興祈念夢あふれる未,水沢,202036061512,12R,18:20,晴
右,2020/6/15,1300,稍,ダ,B1,水沢,202036061511,11R,17:45,晴
右,2020/6/15,1600,稍,ダ,B2二組,水沢,202036061510,10R,17:10,晴
右,2020/6/15,1600,稍,ダ,B2三組,水沢,202036061509,9R,16:35,晴
右,2020/6/15,1400,稍,ダ,C2五組,水沢,202036061508,8R,15:55,晴
右,2020/6/15,1400,稍,ダ,C2六組,水沢,202036061507,7R,15:20,晴
右,2020/6/15,1300,稍,ダ,C2七組,水沢,202036061506,6R,14:45,晴
右,2020/6/15,1300,稍,ダ,C2八組,水沢,202036061505,5R,14:10,晴
右,2020/6/15,1400,稍,ダ,3歳C1一組,水沢,202036061504,4R,13:35,晴
右,2020/6/15,1400,稍,ダ,3歳C1二組,水沢,202036061503,3R,13:00,晴
右,2020/6/15,850,稍,ダ,C2,水沢,202036061502,2R,12:25,晴
右,2020/6/15,1300,稍,ダ,C2九組,水沢,202036061501,1R,11:50,晴
00,2020/6/15,200,,,B3ー1,帯広(ば),202065061511,11R,20:45,雨
00,2020/6/15,200,,,第14回とかちダービ,帯広(ば),202065061510,10R,20:10,雨
00,2020/6/15,200,,,A2ー2,帯広(ば),202065061509,9R,19:30,曇
00,2020/6/15,200,,,二つ目の坂で止まらな,帯広(ば),202065061508,8R,18:55,曇
00,2020/6/15,200,,,2歳　Aー3,帯広(ば),202065061507,7R,18:15,小雨
00,2020/6/15,200,,,翌日は雅彦・美恵子真,帯広(ば),202065061506,6R,17:40,小雨
00,2020/6/15,200,,,C1ー2,帯広(ば),202065061505,5R,17:05,小雨
00,2020/6/15,200,,,C1ー3,帯広(ば),202065061504,4R,16:25,小雨
00,2020/6/15,200,,,2歳　Cー2,帯広(ば),202065061503,3R,15:50,曇
00,2020/6/15,200,,,2歳　Dー1,帯広(ば),202065061502,2R,15:15,曇
00,2020/6/15,200,,,C2ー5,帯広(ば),202065061501,1R,14:40,曇
右,2020/6/14,1400,稍,芝,3歳以上1勝クラス,阪神,202009030412,12R,16:15,曇
右,2020/6/14,2000,稍,芝,第25回マーメイドステークス,阪神,202009030411,11R,15:35,曇
右 外,2020/6/14,1800,稍,芝,3歳以上1勝クラス,阪神,202009030408,8R,13:55,晴
右,2020/6/14,1200,重,ダ,3歳以上1勝クラス,阪神,202009030407,7R,13:25,晴
右 外,2020/6/14,2600,稍,芝,3歳未勝利,阪神,202009030406,6R,12:55,晴
右 外,2020/6/14,1600,稍,芝,2歳新馬,阪神,202009030405,5R,12:25,晴
右,2020/6/14,1400,不,ダ,3歳未勝利,阪神,202009030404,4R,11:35,晴
右,2020/6/14,1800,不,ダ,3歳未勝利,阪神,202009030403,3R,11:05,曇
右,2020/6/14,1200,重,芝,3歳未勝利,阪神,202009030402,2R,10:35,曇
芝 ダート,2020/6/14,3110,不,障,障害3歳以上オープン,阪神,202009030401,1R,10:01,曇
左,2020/6/14,1300,不,ダ,3歳以上1勝クラス,東京,202005030412,12R,16:30,曇
左,2020/6/14,1800,不,芝,第37回エプソムカップ,東京,202005030411,11R,15:45,曇
左,2020/6/14,1600,不,芝,芦ノ湖特別,東京,202005030410,10R,15:10,曇
左,2020/6/14,2100,不,ダ,八王子特別,東京,202005030409,9R,14:35,曇
左,2020/6/14,1600,不,芝,3歳以上1勝クラス,東京,202005030408,8R,14:05,雨
左,2020/6/14,2100,不,ダ,3歳以上1勝クラス,東京,202005030407,7R,13:35,雨
左,2020/6/14,1400,不,ダ,3歳未勝利,東京,202005030406,6R,13:05,雨
左,2020/6/14,1800,不,芝,2歳新馬,東京,202005030405,5R,12:35,雨
左,2020/6/14,2000,不,芝,3歳未勝利,東京,202005030404,4R,11:45,雨
左,2020/6/14,1600,不,ダ,3歳未勝利,東京,202005030403,3R,11:15,雨
左,2020/6/14,1400,不,芝,3歳未勝利,東京,202005030402,2R,10:45,雨
左,2020/6/14,1600,不,ダ,3歳未勝利,東京,202005030401,1R,10:10,曇
右,2020/6/14,1800,良,芝,洞爺湖特別,函館,202002010212,12R,16:05,曇
右,2020/6/14,1700,良,ダ,木古内特別,函館,202002010210,10R,14:50,曇
右,2020/6/14,1000,良,ダ,3歳以上1勝クラス,函館,202002010207,7R,13:15,晴
右,2020/6/14,1700,良,ダ,3歳未勝利,函館,202002010206,6R,12:45,曇
右,2020/6/14,1200,良,芝,2歳新馬,函館,202002010205,5R,12:15,曇
右,2020/6/14,1800,良,芝,3歳未勝利,函館,202002010204,4R,11:25,曇
右,2020/6/14,1000,良,ダ,3歳未勝利,函館,202002010203,3R,10:55,曇
右,2020/6/14,1700,良,ダ,3歳未勝利,函館,202002010202,2R,10:25,曇
右,2020/6/14,1200,良,芝,3歳未勝利,函館,202002010201,1R,09:50,曇
右,2020/6/14,2000,重,ダ,灘ステークス,阪神,202009030410,10R,15:01,曇
右,2020/6/14,1400,重,ダ,洲本特別,阪神,202009030409,9R,14:25,曇
右,2020/6/14,1200,良,芝,UHB杯,函館,202002010211,11R,15:25,曇
右,2020/6/14,1200,良,芝,3歳以上1勝クラス,函館,202002010209,9R,14:15,曇
右,2020/6/14,2000,良,芝,3歳以上1勝クラス,函館,202002010208,8R,13:45,晴
右,2020/6/14,1400,不,ダ,あじさい特別,佐賀,202055061412,12R,19:10,曇
右,2020/6/14,1750,不,ダ,スターダム特選,佐賀,202055061411,11R,18:35,曇
右,2020/6/14,900,不,ダ,ドリームシリーズ,佐賀,202055061410,10R,18:05,曇
右,2020/6/14,1400,不,ダ,暑月賞,佐賀,202055061409,9R,17:30,雨
右,2020/6/14,1400,不,ダ,さがけいば最終レース,佐賀,202055061408,8R,17:00,雨
右,2020/6/14,1400,不,ダ,C1ー11組,佐賀,202055061407,7R,16:25,雨
右,2020/6/14,1400,不,ダ,C2ー9組,佐賀,202055061406,6R,15:55,雨
右,2020/6/14,1300,不,ダ,2歳ー1組,佐賀,202055061405,5R,15:20,雨
右,2020/6/14,1300,不,ダ,C2ー11組,佐賀,202055061404,4R,14:45,雨
右,2020/6/14,1300,不,ダ,2歳ー2組,佐賀,202055061403,3R,14:10,雨
右,2020/6/14,1300,不,ダ,C2ー13組,佐賀,202055061402,2R,13:40,雨
右,2020/6/14,900,不,ダ,2歳新馬,佐賀,202055061401,1R,13:10,雨
右,2020/6/14,1300,不,ダ,ファイナルレース,高知,202054061412,12R,20:50,曇
右,2020/6/14,1600,不,ダ,鏡野公園特別,高知,202054061411,11R,20:20,曇
右,2020/6/14,1400,不,ダ,アジサイ特別,高知,202054061410,10R,19:45,曇
右,2020/6/14,1400,不,ダ,郡道美玲お誕生日特別,高知,202054061409,9R,19:15,曇
右,2020/6/14,1400,不,ダ,C1ー3,高知,202054061408,8R,18:40,曇
右,2020/6/14,1900,不,ダ,第48回高知優駿[地方交,高知,202054061407,7R,18:10,曇
右,2020/6/14,1400,不,ダ,C1ー4,高知,202054061406,6R,17:35,曇
右,2020/6/14,1400,不,ダ,C1ー5,高知,202054061405,5R,17:05,曇
右,2020/6/14,1400,不,ダ,C1ー6,高知,202054061404,4R,16:35,曇
右,2020/6/14,1300,不,ダ,C3ー5,高知,202054061403,3R,16:05,曇
右,2020/6/14,1300,不,ダ,C3ー6,高知,202054061402,2R,15:30,曇
右,2020/6/14,1300,不,ダ,C3ー7,高知,202054061401,1R,14:55,曇
右,2020/6/14,1500,不,ダ,楽天競馬で金沢けいば,金沢,202046061411,11R,18:05,雨
右,2020/6/14,1700,不,ダ,キタシバスペイン特別,金沢,202046061410,10R,17:25,雨
右,2020/6/14,1500,不,ダ,ルピナス特別,金沢,202046061409,9R,16:50,雨
右,2020/6/14,1500,不,ダ,ローズマリー賞,金沢,202046061408,8R,16:15,雨
右,2020/6/14,1500,不,ダ,3歳B　2,金沢,202046061407,7R,15:40,雨
右,2020/6/14,1400,不,ダ,ルビー賞,金沢,202046061406,6R,15:05,雨
右,2020/6/14,1400,不,ダ,C26,金沢,202046061405,5R,14:30,雨
右,2020/6/14,1500,不,ダ,3歳B　4,金沢,202046061404,4R,13:55,雨
右,2020/6/14,1500,不,ダ,3歳B　5,金沢,202046061403,3R,13:20,雨
右,2020/6/14,1400,不,ダ,C27,金沢,202046061402,2R,12:45,雨
右,2020/6/14,1400,不,ダ,3歳B　6,金沢,202046061401,1R,12:10,雨
右,2020/6/14,1600,良,ダ,B1二組,水沢,202036061411,11R,18:30,雨
右,2020/6/14,1600,良,ダ,ジューンカップ,水沢,202036061410,10R,17:50,雨
右,2020/6/14,1600,良,ダ,B1三組,水沢,202036061409,9R,17:10,雨
右,2020/6/14,1300,良,ダ,C2十組,水沢,202036061408,8R,16:35,雨
右,2020/6/14,1300,良,ダ,C2十一組,水沢,202036061407,7R,16:00,曇
右,2020/6/14,1300,良,ダ,C2十二組,水沢,202036061406,6R,15:25,曇
右,2020/6/14,1400,良,ダ,3歳B2一組,水沢,202036061405,5R,14:50,曇
右,2020/6/14,1400,良,ダ,3歳B2二組,水沢,202036061404,4R,14:15,曇
右,2020/6/14,1300,良,ダ,C2十三組,水沢,202036061403,3R,13:40,曇
右,2020/6/14,1300,良,ダ,C2十四組,水沢,202036061402,2R,13:05,曇
右,2020/6/14,1300,良,ダ,C2十五組,水沢,202036061401,1R,12:30,曇
00,2020/6/14,200,,,B1ー1,帯広(ば),202065061411,11R,20:45,曇
00,2020/6/14,200,,,シルバーカップ,帯広(ば),202065061410,10R,20:10,曇
00,2020/6/14,200,,,B2ー2,帯広(ば),202065061409,9R,19:30,曇
00,2020/6/14,200,,,B3ー3,帯広(ば),202065061408,8R,18:55,曇
00,2020/6/14,200,,,2歳　Aー2,帯広(ば),202065061407,7R,18:20,曇
00,2020/6/14,200,,,C1ー6,帯広(ば),202065061406,6R,17:40,曇
00,2020/6/14,200,,,十勝の魅力帯広に移住,帯広(ば),202065061405,5R,17:00,曇
00,2020/6/14,200,,,2歳　Bー2,帯広(ば),202065061404,4R,16:25,曇
00,2020/6/14,200,,,2歳　Cー4,帯広(ば),202065061403,3R,15:50,曇
00,2020/6/14,200,,,文香さんが京都から応,帯広(ば),202065061402,2R,15:15,曇
00,2020/6/14,200,,,C2ー3,帯広(ば),202065061401,1R,14:40,曇
右,2020/6/13,1800,不,ダ,3歳以上2勝クラス,阪神,202009030312,12R,16:15,雨
右,2020/6/13,1400,不,ダ,天保山ステークス,阪神,202009030311,11R,15:35,雨
右,2020/6/13,2200,稍,芝,三田特別,阪神,202009030310,10R,15:01,雨
右 外,2020/6/13,2400,稍,芝,甲武特別,阪神,202009030309,9R,14:25,雨
右,2020/6/13,1800,不,ダ,3歳以上1勝クラス,阪神,202009030308,8R,13:55,雨
右,2020/6/13,1400,不,ダ,3歳以上1勝クラス,阪神,202009030307,7R,13:25,雨
右 外,2020/6/13,1800,稍,芝,3歳未勝利,阪神,202009030306,6R,12:55,雨
右,2020/6/13,1200,稍,芝,2歳新馬,阪神,202009030305,5R,12:25,雨
右 外,2020/6/13,1600,稍,芝,3歳未勝利,阪神,202009030304,4R,11:35,雨
右,2020/6/13,1800,不,ダ,3歳未勝利,阪神,202009030303,3R,11:05,曇
右,2020/6/13,1200,不,ダ,3歳未勝利,阪神,202009030302,2R,10:35,曇
右,2020/6/13,1800,不,ダ,3歳未勝利,阪神,202009030301,1R,10:01,曇
左,2020/6/13,1600,不,ダ,3歳以上1勝クラス,東京,202005030312,12R,16:30,雨
左,2020/6/13,2400,不,芝,ジューンステークス,東京,202005030311,11R,15:45,雨
左,2020/6/13,1300,不,ダ,三浦特別,東京,202005030310,10R,15:10,雨
左,2020/6/13,1600,不,芝,八丈島特別,東京,202005030309,9R,14:35,雨
左,2020/6/13,2000,不,芝,3歳以上1勝クラス,東京,202005030308,8R,14:05,雨
左,2020/6/13,1600,不,芝,3歳未勝利,東京,202005030307,7R,13:35,雨
左,2020/6/13,2100,不,ダ,3歳未勝利,東京,202005030306,6R,13:05,雨
左,2020/6/13,1400,不,芝,2歳新馬,東京,202005030305,5R,12:35,雨
左,2020/6/13,1300,不,ダ,3歳未勝利,東京,202005030304,4R,11:45,雨
左,2020/6/13,1600,不,ダ,3歳未勝利,東京,202005030303,3R,11:15,雨
左,2020/6/13,1400,不,ダ,3歳未勝利,東京,202005030302,2R,10:45,雨
芝 ダート,2020/6/13,3000,不,障,障害3歳以上未勝利,東京,202005030301,1R,10:10,雨
右,2020/6/13,1800,良,芝,遊楽部特別,函館,202002010112,12R,16:05,晴
右,2020/6/13,1200,良,芝,函館日刊スポーツ杯,函館,202002010111,11R,15:25,晴
右,2020/6/13,2600,良,芝,駒ケ岳特別,函館,202002010110,10R,14:50,晴
右,2020/6/13,1700,良,ダ,3歳以上1勝クラス,函館,202002010109,9R,14:15,晴
右,2020/6/13,1000,良,ダ,3歳以上1勝クラス,函館,202002010108,8R,13:45,晴
右,2020/6/13,2000,良,芝,3歳未勝利,函館,202002010107,7R,13:15,晴
右,2020/6/13,1200,良,芝,2歳新馬,函館,202002010106,6R,12:45,晴
右,2020/6/13,1000,良,芝,2歳新馬,函館,202002010105,5R,12:15,晴
右,2020/6/13,1700,良,ダ,3歳未勝利,函館,202002010104,4R,11:25,晴
右,2020/6/13,1000,良,ダ,3歳未勝利,函館,202002010103,3R,10:55,晴
右,2020/6/13,1700,良,ダ,3歳未勝利,函館,202002010102,2R,10:25,晴
右,2020/6/13,1200,良,芝,3歳未勝利,函館,202002010101,1R,09:50,晴
右,2020/6/13,1400,不,ダ,七ツ釜特選,佐賀,202055061312,12R,19:10,雨
右,2020/6/13,1400,不,ダ,ライラック賞,佐賀,202055061311,11R,18:35,雨
右,2020/6/13,1300,不,ダ,南天賞,佐賀,202055061310,10R,18:00,雨
右,2020/6/13,1300,不,ダ,松風月賞,佐賀,202055061309,9R,17:30,雨
右,2020/6/13,1800,不,ダ,夏至賞,佐賀,202055061308,8R,17:00,雨
右,2020/6/13,1400,不,ダ,アイリス賞,佐賀,202055061307,7R,16:25,雨
右,2020/6/13,1400,不,ダ,さがけいば最終レース,佐賀,202055061306,6R,15:55,雨
右,2020/6/13,1400,不,ダ,チャレンジシリーズ,佐賀,202055061305,5R,15:15,雨
右,2020/6/13,1400,不,ダ,3歳ー6組,佐賀,202055061304,4R,14:40,雨
右,2020/6/13,1300,不,ダ,C2ー12組,佐賀,202055061303,3R,14:10,雨
右,2020/6/13,1300,不,ダ,C2ー14組,佐賀,202055061302,2R,13:40,雨
右,2020/6/13,1300,不,ダ,C2ー15組,佐賀,202055061301,1R,13:10,雨
右,2020/6/13,1300,不,ダ,ファイナルレース,高知,202054061312,12R,20:50,雨
右,2020/6/13,1300,不,ダ,青梅特別,高知,202054061311,11R,20:20,雨
右,2020/6/13,1300,不,ダ,木ノ幡みら誕生日特別,高知,202054061310,10R,19:45,雨
右,2020/6/13,1300,不,ダ,鴨さんの産物特別,高知,202054061309,9R,19:15,雨
右,2020/6/13,1300,不,ダ,高知けいば頑張れ特別,高知,202054061308,8R,18:40,雨
右,2020/6/13,1300,不,ダ,麻己子ありがとう特別,高知,202054061307,7R,18:10,雨
右,2020/6/13,1300,不,ダ,C2ー6,高知,202054061306,6R,17:40,雨
右,2020/6/13,1300,不,ダ,C2ー7,高知,202054061305,5R,17:10,雨
右,2020/6/13,1400,不,ダ,C3ー2,高知,202054061304,4R,16:35,雨
右,2020/6/13,1400,不,ダ,C3ー3,高知,202054061303,3R,16:00,雨
右,2020/6/13,1300,不,ダ,C3ー4,高知,202054061302,2R,15:30,雨
右,2020/6/13,1300,不,ダ,C3イ,高知,202054061301,1R,14:55,雨
00,2020/6/13,200,,,B2ー1,帯広(ば),202065061311,11R,20:45,晴
00,2020/6/13,200,,,ジュノー特別,帯広(ば),202065061310,10R,20:05,晴
00,2020/6/13,200,,,B3ー2,帯広(ば),202065061309,9R,19:25,晴
00,2020/6/13,200,,,B4ー4,帯広(ば),202065061308,8R,18:50,晴
00,2020/6/13,200,,,感謝の3度目の年男記,帯広(ば),202065061307,7R,18:15,曇
00,2020/6/13,200,,,B4ー5,帯広(ば),202065061306,6R,17:35,曇
00,2020/6/13,200,,,C1ー5,帯広(ば),202065061305,5R,17:05,晴
00,2020/6/13,200,,,C1ー1,帯広(ば),202065061304,4R,16:25,晴
00,2020/6/13,200,,,2歳　Bー1,帯広(ば),202065061303,3R,15:50,晴
00,2020/6/13,200,,,2歳　Cー3,帯広(ば),202065061302,2R,15:20,晴
00,2020/6/13,200,,,2歳　Dー2,帯広(ば),202065061301,1R,14:45,晴
右,2020/6/12,1400,重,ダ,3歳C1二,園田,202050061211,11R,20:30,曇
右,2020/6/12,1400,重,ダ,紫陽花特別B2,園田,202050061210,10R,20:00,曇
右,2020/6/12,1400,重,ダ,3歳C1一,園田,202050061209,9R,19:25,曇
右,2020/6/12,1230,重,ダ,C2,園田,202050061208,8R,18:50,曇
右,2020/6/12,1400,重,ダ,C1,園田,202050061207,7R,18:15,曇
右,2020/6/12,1230,重,ダ,A1,園田,202050061206,6R,17:40,曇
右,2020/6/12,1400,重,ダ,C3一,園田,202050061205,5R,17:10,曇
右,2020/6/12,1400,重,ダ,C3二,園田,202050061204,4R,16:40,曇
右,2020/6/12,1400,不,ダ,C2一,園田,202050061203,3R,16:10,曇
右,2020/6/12,1400,不,ダ,C2二,園田,202050061202,2R,15:40,曇
右,2020/6/12,1400,不,ダ,C3三,園田,202050061201,1R,15:10,曇
右,2020/6/12,1400,不,ダ,四谷の千枚田特別,名古屋,202048061212,12R,17:00,小雨
